date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
11/4/2022,2023,0,,SAS,LAC,1474.749867,1480.264214,0.6327199196622978,0.3672800803377022,1463.233515,1491.780565,,,,,,,1445.386585,1498.111841,0.535298108,0.464701892,106,113,39,51,45
11/4/2022,2023,0,,NOP,GSW,1577.702567,1596.14924,0.6152556279448949,0.38474437205510514,1584.733897,1589.11791,,,,,,,1569.128418,1264.058729,0.915847791,0.084152209,114,105,15,8,12
11/4/2022,2023,0,,DAL,TOR,1605.240165,1591.530143,0.6580389997415529,0.3419610002584471,1607.774017,1588.996291,,,,,,,1625.841117,1601.290449,0.640463517,0.359536483,111,110,88,11,50
11/4/2022,2023,0,,PHO,POR,1631.483431,1365.868559,0.891354157,0.10864584311447201,1619.308581,1378.043409,,,,,,,1620.32414,1342.21831,0.890681335,0.109318665,106,108,37,8,23
11/4/2022,2023,0,,MIN,MIL,1525.587744,1613.388326,0.5175491622762806,0.48245083772371944,1512.779911,1626.196159,,,,,,,1567.135141,1613.795806,0.536372432,0.463627568,102,115,83,27,55
11/4/2022,2023,0,,LAL,UTA,1432.18071,1567.235285,0.4497229003304922,0.5502770996695078,1420.927892,1578.488104,,,,,,,1459.577687,1535.282366,0.506339316,0.493660684,116,130,49,47,48
11/5/2022,2023,0,,ORL,SAC,1371.609236,1409.823028,0.5879918617320617,0.41200813826793825,1364.692894,1416.73937,,,,,,,1341.431223,1451.54229,0.446262603,0.553737397,123,126,13,9,11
11/5/2022,2023,0,,CHO,BRK,1499.269313,1503.384154,0.634590055,0.365409945,1490.575678,1512.077789,,,,,,,1428.845613,1475.072254,0.542317467,0.457682533,94,98,31,72,52
11/5/2022,2023,0,,ATL,NOP,1539.456014,1584.733897,0.5781066548517513,0.4218933451482487,1543.975452,1580.214459,,,,,,,1567.718784,1570.80035,0.667081616,0.332918384,124,121,77,28,53
11/5/2022,2023,0,,NYK,BOS,1510.715576,1634.276437,0.4661450753618222,0.5338549246381779,1498.395932,1646.596081,,,,,,,1521.276877,1654.12819,0.412365298,0.587634702,118,133,81,36,59
11/5/2022,2023,0,,MIL,OKC,1626.196159,1392.429036,0.8722853364059518,0.12771466359404815,1628.789068,1389.836127,,,,,,,1524.300891,1404.680832,0.705533195,0.294466805,108,94,35,5,20
11/5/2022,2023,0,,MIN,HOU,1512.779911,1331.011067,0.8350696472454032,0.16493035275459678,1515.91218,1327.878797,,,,,,,1526.26875,1296.4719,0.823897173,0.176102827,129,117,15,9,12
11/5/2022,2023,0,,DEN,SAS,1522.635886,1463.233515,0.7145515740650201,0.2854484259349799,1532.343172,1453.526229,,,,,,,1600.876509,1430.721166,0.873252749,0.126747251,126,101,56,7,32
11/5/2022,2023,0,,PHO,POR,1619.308581,1378.043409,0.8770170004426573,0.12298299955734271,1622.473507,1374.878483,,,,,,,1602.101995,1336.629702,0.879697789,0.120302211,102,82,33,10,22
11/6/2022,2023,0,,LAL,CLE,1420.927892,1567.424571,0.43348253511125223,0.5665174648887478,1410.177159,1578.175304,,,,,,,1399.314771,1551.882124,0.403421325,0.596578675,100,114,39,18,29
11/6/2022,2023,0,,MEM,WAS,1605.328874,1412.709242,0.8434934145891321,0.15650658541086793,1607.290185,1410.747931,,,,,,,1606.560394,1375.78231,0.854831183,0.145168817,103,97,43,6,25
11/6/2022,2023,0,,TOR,CHI,1588.996291,1478.40436,0.7706993986196476,0.22930060138035235,1592.816613,1474.584038,,,,,,,1632.274038,1485.109888,0.775302616,0.224697384,113,104,72,21,47
11/6/2022,2023,0,,LAC,UTA,1491.780565,1578.488104,0.5191200620917408,0.4808799379082592,1482.252742,1588.015927,,,,,,,1523.822255,1533.620983,0.57900798,0.42099202,102,110,62,58,60
11/7/2022,2023,0,,CHO,WAS,1490.575678,1410.747931,0.7379173138947897,0.26208268610521035,1474.924505,1426.399104,,,,,,,1428.471965,1392.954713,0.717316489,0.282683511,100,108,18,25,22
11/7/2022,2023,0,,ORL,HOU,1364.692894,1327.878797,0.6873083034256418,0.31269169657435825,1351.707276,1340.864416,,,,,,,1351.835944,1292.485688,0.689680804,0.310319196,127,134,2,0,1
11/7/2022,2023,0,,DET,OKC,1358.175325,1389.836127,0.5970989985340647,0.4029010014659353,1365.612276,1382.399176,,,,,,,1341.715994,1404.104317,0.526090791,0.473909209,112,103,8,2,5
11/7/2022,2023,0,,IND,NOP,1416.470216,1580.214459,0.40928030301214213,0.5907196969878579,1426.943476,1569.7412,,,,,,,1465.608786,1575.640932,0.455955646,0.544044354,129,122,58,36,47
11/7/2022,2023,0,,PHI,PHO,1560.312365,1622.473507,0.554240213,0.445759787,1570.381476,1612.404396,,,,,,,1604.001982,1612.104543,0.606482435,0.393517565,100,88,87,18,53
11/7/2022,2023,0,,ATL,MIL,1543.975452,1628.789068,0.5218410549796019,0.47815894502039813,1558.911464,1613.853056,,,,,,,1548.548152,1614.093605,0.526082481,0.473917519,117,98,80,17,49
11/7/2022,2023,0,,MIA,POR,1573.800526,1374.878483,0.8482233043737388,0.15177669562626117,1561.335481,1387.343527,,,,,,,1597.411647,1428.712665,0.80377079,0.19622921,107,110,54,25,40
11/7/2022,2023,0,,CHI,TOR,1474.584038,1592.816613,0.4737852740586468,0.5262147259413532,1488.320413,1579.080238,,,,,,,1487.17004,1633.556439,0.399687489,0.600312511,111,97,73,24,49
11/7/2022,2023,0,,MEM,BOS,1607.290185,1646.596081,0.586468035,0.41353196525729297,1600.398102,1653.488164,,,,,,,1605.288729,1664.081239,0.461800055,0.538199945,106,109,92,10,51
11/7/2022,2023,0,,MIN,NYK,1515.91218,1498.395932,0.6629521491615243,0.33704785083847566,1497.980337,1516.327776,,,,,,,1522.815013,1513.298908,0.631676596,0.368323404,107,120,58,55,57
11/7/2022,2023,0,,SAS,DEN,1453.526229,1532.343172,0.5304471515909924,0.4695528484090076,1445.181204,1540.688198,,,,,,,1426.098053,1600.990603,0.36161182,0.63838818,109,115,54,15,35
11/7/2022,2023,0,,DAL,BRK,1607.774017,1512.077789,0.755195744,0.244804256,1609.819504,1510.032303,,,,,,,1623.158942,1519.397792,0.742154815,0.257845185,96,94,77,22,50
11/7/2022,2023,0,,GSW,SAC,1589.11791,1416.73937,0.8274893000136687,0.17251069998633128,1590.701684,1415.155597,,,,,,,1568.859444,1446.608604,0.755667543,0.244332457,116,113,53,27,40
11/7/2022,2023,0,,UTA,LAL,1588.015927,1410.177159,0.8319301077812579,0.16806989221874213,1592.984936,1405.208149,,,,,,,1548.307149,1368.592905,0.84031941,0.15968059,139,116,31,10,21
11/7/2022,2023,0,,LAC,CLE,1482.252742,1578.175304,0.5058676348757699,0.4941323651242301,1487.012377,1573.415669,,,,,,,1515.373322,1589.965831,0.497042873,0.502957127,119,117,71,36,54
11/9/2022,2023,0,,ORL,DAL,1351.707276,1609.819504,0.2869656346228631,0.7130343653771369,1365.441724,1596.085056,,,,,,,1332.97662,1633.149792,0.217005068,0.782994932,94,87,37,4,21
11/9/2022,2023,0,,CHO,POR,1474.924505,1387.343527,0.7464566832295809,0.2535433167704191,1456.696371,1405.571661,,,,,,,1425.955769,1407.641968,0.638973735,0.361026265,95,105,20,50,35
11/9/2022,2023,0,,IND,DEN,1426.943476,1540.688198,0.4802300665723825,0.5197699334276176,1421.632311,1545.999363,,,,,,,1466.986401,1602.612611,0.424611617,0.575388383,119,122,64,19,42
11/9/2022,2023,0,,BOS,DET,1653.488164,1365.612276,0.9031559330101422,0.096844067,1655.566299,1363.534142,,,,,,,1664.308223,1347.288409,0.901360363,0.098639637,128,112,46,1,24
11/9/2022,2023,0,,BRK,NYK,1510.032303,1516.327776,0.6316743711372209,0.3683256288627791,1523.915961,1502.444117,,,,,,,1513.087073,1523.907839,0.58244313,0.41755687,112,85,58,72,65
11/9/2022,2023,0,,TOR,HOU,1579.080238,1340.864416,0.8751111508436092,0.12488884915639076,1580.734075,1339.210578,,,,,,,1609.63483,1307.156072,0.898561052,0.101438948,116,109,28,2,15
11/9/2022,2023,0,,ATL,UTA,1558.911464,1592.984936,0.593753372,0.406246628,1549.217527,1602.678873,,,,,,,1569.650658,1573.776893,0.620121878,0.379878122,119,125,78,21,50
11/9/2022,2023,0,,CHI,NOP,1488.320413,1569.7412,0.5267121805899382,0.4732878194100618,1481.557652,1576.503961,,,,,,,1506.030422,1575.796723,0.510036486,0.489963514,111,115,67,50,59
11/9/2022,2023,0,,MIN,PHO,1497.980337,1612.404396,0.47925402817965523,0.5207459718203448,1486.954165,1623.430568,,,,,,,1545.563813,1564.663703,0.592323276,0.407676724,117,129,72,33,53
11/9/2022,2023,0,,OKC,MIL,1382.399176,1613.853056,0.31936112488850826,0.6806388751114918,1378.744046,1617.508186,,,,,,,1378.533266,1403.667329,0.578622092,0.421377908,132,136,12,5,9
11/9/2022,2023,0,,SAS,MEM,1445.181204,1600.398102,0.421198829,0.578801171,1441.283048,1604.296258,,,,,,,1437.403002,1605.152701,0.376336525,0.623663475,122,124,58,11,35
11/9/2022,2023,0,,LAC,LAL,1487.012377,1405.208149,0.740111713,0.25988828746636194,1492.572416,1399.648111,,,,,,,1510.28935,1445.523613,0.692287327,0.307712673,114,101,41,26,34
11/9/2022,2023,0,,SAC,CLE,1415.155597,1573.415669,0.4169341257369015,0.5830658742630985,1425.445585,1563.125681,,,,,,,1445.130662,1586.465859,0.402185473,0.597814527,127,120,56,20,38
11/10/2022,2023,0,,WAS,DAL,1426.399104,1596.085056,0.4010373720033407,0.5989626279966593,1437.917581,1584.566579,,,,,,,1336.462125,1625.598186,0.273703663,0.726296337,113,105,37,14,26
11/10/2022,2023,0,,MIA,CHO,1561.335481,1456.696371,0.764587542,0.235412458,1564.182727,1453.849126,,,,,,,1576.420613,1425.491041,0.826806943,0.173193057,117,112,49,30,40
11/10/2022,2023,0,,ATL,PHI,1549.217527,1570.381476,0.6115463263218388,0.3884536736781612,1556.331162,1563.267841,,,,,,,1566.622208,1585.325114,0.526950592,0.473049408,104,95,79,33,56
11/10/2022,2023,0,,NOP,POR,1576.503961,1405.571661,0.8262976259708518,0.17370237402914823,1553.270979,1428.804643,,,,,,,1573.843409,1303.97109,0.875680633,0.124319367,95,106,23,17,20
11/11/2022,2023,0,,ORL,PHO,1365.441724,1623.430568,0.2871109856901642,0.7128890143098359,1389.34721,1599.525082,,,,,,,1349.204859,1574.942485,0.301014763,0.698985237,114,97,31,4,18
11/11/2022,2023,0,,BOS,DEN,1655.566299,1545.999363,0.7696550140994632,0.23034498590053676,1661.80324,1539.762422,,,,,,,1671.913084,1602.459094,0.697159421,0.302840579,131,112,92,8,50
11/11/2022,2023,0,,NYK,DET,1502.444117,1363.534142,0.7982312934761641,0.20176870652383594,1505.741802,1360.236457,,,,,,,1508.347179,1344.669256,0.795044126,0.204955874,121,112,21,10,16
11/11/2022,2023,0,,OKC,TOR,1378.744046,1580.734075,0.35730011075601686,0.6426998892439831,1400.868851,1558.60927,,,,,,,1385.533367,1630.116859,0.288781408,0.711218592,132,113,49,7,28
11/11/2022,2023,0,,SAS,MIL,1441.283048,1617.508186,0.39203000033640345,0.6079699996635965,1461.005074,1597.78616,,,,,,,1438.712562,1421.1094,0.635184529,0.364815471,111,93,24,8,16
11/11/2022,2023,0,,MEM,MIN,1604.296258,1486.954165,0.7774939649468497,0.22250603505315025,1608.470634,1482.779789,,,,,,,1616.244289,1543.744317,0.697948794,0.302051206,114,103,80,24,52
11/11/2022,2023,0,,GSW,CLE,1590.701684,1563.125681,0.6757671225303511,0.3242328774696489,1594.84256,1558.984805,,,,,,,1570.172562,1574.905169,0.594476903,0.405523097,106,101,78,32,55
11/11/2022,2023,0,,LAL,SAC,1399.648111,1425.445585,0.6051914942944865,0.3948085057055135,1389.697883,1435.395813,,,,,,,1386.888369,1452.857535,0.512671142,0.487328858,114,120,21,15,18
11/12/2022,2023,0,,LAC,BRK,1492.572416,1523.915961,0.5975382712950237,0.4024617287049763,1475.547449,1540.940927,,,,,,,1518.141933,1525.883318,0.612825043,0.387174957,95,110,60,54,57
11/12/2022,2023,0,,WAS,UTA,1437.917581,1602.678873,0.40786559037054737,0.5921344096294526,1450.074911,1590.521543,,,,,,,1390.338273,1575.916657,0.344858149,0.655141851,121,112,41,19,30
11/12/2022,2023,0,,DET,BOS,1360.236457,1661.80324,0.23861065739082526,0.7613893426091747,1356.236304,1665.803392,,,,,,,1320.564965,1652.721613,0.189627859,0.810372141,108,117,37,3,20
11/12/2022,2023,0,,IND,TOR,1421.632311,1558.60927,0.44698589081230655,0.5530141091876934,1436.291335,1543.950246,,,,,,,1467.102213,1554.047757,0.557602416,0.442397584,118,104,55,34,45
11/12/2022,2023,0,,PHI,ATL,1563.267841,1556.331162,0.6492119404127781,0.3507880595872219,1570.788172,1548.810831,,,,,,,1547.56042,1569.726706,0.56916852,0.43083148,121,109,73,32,53
11/12/2022,2023,0,,MIA,CHO,1564.182727,1453.849126,0.7704364961434065,0.22956350385659352,1569.93916,1448.092692,,,,,,,1582.802977,1471.715385,0.739786083,0.260213917,132,115,61,43,52
11/12/2022,2023,0,,NOP,HOU,1553.270979,1339.210578,0.8591050939282672,0.14089490607173283,1556.030391,1336.451166,,,,,,,1565.733475,1305.841704,0.874402054,0.125597946,119,106,22,6,14
11/12/2022,2023,0,,DAL,POR,1584.566579,1428.804643,0.8134043033020399,0.18659569669796006,1586.746778,1426.624444,,,,,,,1610.212505,1411.090086,0.824534753,0.175465247,117,112,52,23,38
11/13/2022,2023,0,,NYK,OKC,1505.741802,1400.868851,0.7648297444519118,0.23517025554808824,1486.755993,1419.85466,,,,,,,1516.069512,1403.667442,0.750379336,0.249620664,135,145,33,18,26
11/13/2022,2023,0,,CLE,MIN,1558.984805,1482.779789,0.7338642614707905,0.26613573852920946,1546.960912,1494.803682,,,,,,,1474.086753,1536.721206,0.506433111,0.493566889,124,129,53,46,50
11/13/2022,2023,0,,WAS,MEM,1450.074911,1608.470634,0.41674430880589325,0.5832556911941067,1462.773643,1595.771902,,,,,,,1414.94536,1492.906977,0.430356524,0.569643476,102,92,31,17,24
11/13/2022,2023,0,,PHI,UTA,1570.788172,1590.521543,0.6135008215079287,0.38649917849207127,1576.898839,1584.410876,,,,,,,1585.242384,1566.493219,0.626734645,0.373265355,105,98,79,28,54
11/13/2022,2023,0,,CHI,DEN,1481.557652,1539.762422,0.5598597026295182,0.44014029737048177,1460.626358,1560.693716,,,,,,,1503.137258,1588.998614,0.492897185,0.507102815,103,126,69,29,49
11/13/2022,2023,0,,SAC,GSW,1435.395813,1594.84256,0.4152744460960308,0.5847255539039692,1445.725377,1584.512996,,,,,,,1460.45022,1573.540015,0.436729725,0.563270275,122,115,57,44,51
11/13/2022,2023,0,,LAL,BRK,1389.697883,1540.940927,0.4267854441827523,0.5732145558172477,1404.345291,1526.293518,,,,,,,1379.699889,1514.551965,0.476826111,0.523173889,116,103,28,23,26
11/14/2022,2023,0,,ORL,CHO,1389.34721,1448.092692,0.5590925657108462,0.4409074342891538,1379.61912,1457.820782,,,,,,,1362.532919,1463.509907,0.45928957,0.54071043,105,112,18,18,18
11/14/2022,2023,0,,DET,TOR,1356.236304,1543.950246,0.3763846705773815,0.6236153294226185,1351.787679,1548.398872,,,,,,,1338.754296,1503.126184,0.381762263,0.618237737,111,115,20,11,16
11/14/2022,2023,0,,BOS,OKC,1665.803392,1419.85466,0.8798955033647304,0.12010449663526956,1666.993257,1418.664795,,,,,,,1675.876031,1414.204122,0.896848711,0.103151289,126,122,65,3,34
11/14/2022,2023,0,,MIA,PHO,1569.93916,1599.525082,0.5999690183694291,0.40003098163057094,1573.000491,1596.463751,,,,,,,1587.415085,1563.448967,0.634259861,0.365740139,113,112,79,19,49
11/14/2022,2023,0,,MIL,ATL,1597.78616,1548.810831,0.7021529022657446,0.29784709773425544,1576.321135,1570.275856,,,,,,,1544.272371,1562.673981,0.578200686,0.421799314,106,121,72,18,45
11/14/2022,2023,0,,HOU,LAC,1336.451166,1475.547449,0.4439722121863259,0.5560277878136741,1324.346521,1487.652094,,,,,,,1299.063179,1515.024561,0.310338367,0.689661633,106,122,14,17,16
11/14/2022,2023,0,,GSW,SAS,1584.512996,1461.005074,0.7835736958649285,0.21642630413507147,1593.877489,1451.64058,,,,,,,1561.669163,1401.208073,0.752955227,0.247044773,132,95,41,30,36
11/15/2022,2023,0,,NOP,MEM,1556.030391,1595.771902,0.5858597509494108,0.4141402490505892,1564.73144,1587.070853,,,,,,,1559.373951,1579.167083,0.580601666,0.419398334,113,102,77,25,51
11/15/2022,2023,0,,DAL,LAC,1586.746778,1487.652094,0.7587943908475545,0.2412056091524455,1588.757469,1485.641403,,,,,,,1616.725637,1513.623347,0.784930131,0.215069869,103,101,75,22,49
11/15/2022,2023,0,,UTA,NYK,1584.410876,1486.755993,0.7572741947416591,0.24272580525834087,1569.27618,1501.890689,,,,,,,1557.965782,1503.536736,0.719313866,0.280686134,111,118,63,36,50
11/15/2022,2023,0,,POR,SAS,1426.624444,1451.64058,0.6062656519792431,0.3937343480207569,1432.874321,1445.390703,,,,,,,1453.780556,1438.994317,0.673184927,0.326815073,117,110,29,38,34
11/15/2022,2023,0,,SAC,BRK,1445.725377,1526.293518,0.5279355707294918,0.4720644292705082,1467.032513,1504.986383,,,,,,,1477.652209,1523.899821,0.538312088,0.461687912,153,121,51,46,49
11/16/2022,2023,0,,ORL,MIN,1379.61912,1494.803682,0.47816156165767554,0.5218384383423245,1365.22865,1509.194151,,,,,,,1262.547386,1529.917719,0.250357033,0.749642967,108,126,11,14,13
11/16/2022,2023,0,,WAS,OKC,1462.773643,1418.664795,0.6962612962667227,0.30373870373327727,1456.411746,1425.026692,,,,,,,1437.16296,1415.468419,0.633252799,0.366747201,120,121,23,15,19
11/16/2022,2023,0,,CHO,IND,1457.820782,1436.291335,0.6680945874728554,0.33190541252714456,1440.598152,1453.513965,,,,,,,1473.208839,1472.507282,0.60951706,0.39048294,113,125,39,48,44
11/16/2022,2023,0,,ATL,BOS,1570.275856,1666.993257,0.5047238994943436,0.4952761005056564,1550.871867,1686.397246,,,,,,,1573.63862,1666.915341,0.482664775,0.517335225,101,126,89,21,55
11/16/2022,2023,0,,TOR,MIA,1548.398872,1573.000491,0.6068350993725127,0.3931649006274873,1555.132067,1566.267296,,,,,,,1581.055403,1525.306351,0.684764634,0.315235366,112,104,71,29,50
11/16/2022,2023,0,,NOP,CHI,1564.73144,1460.626358,0.7640337721999712,0.23596622780002885,1569.949294,1455.408504,,,,,,,1557.14619,1485.700956,0.6410456,0.3589544,124,110,59,40,50
11/16/2022,2023,0,,MIL,CLE,1576.321135,1546.960912,0.6780134403712768,0.32198655962872325,1584.178136,1539.103911,,,,,,,1488.785538,1542.525842,0.534524419,0.465475581,113,98,57,26,42
11/16/2022,2023,0,,DAL,HOU,1588.757469,1324.346521,0.8906811865073172,0.1093188134926828,1564.282972,1348.821019,,,,,,,1497.746912,1296.053068,0.790885824,0.209114176,92,101,12,4,8
11/16/2022,2023,0,,PHO,GSW,1596.463751,1593.877489,0.6434876590749503,0.3565123409250497,1603.719643,1586.621598,,,,,,,1556.778591,1584.91254,0.562762578,0.437237422,130,119,77,30,54
11/16/2022,2023,0,,DEN,NYK,1560.693716,1501.890689,0.7138473438977202,0.2861526561022798,1551.550438,1511.033968,,,,,,,1457.977596,1509.411731,0.651285326,0.348714674,103,106,44,27,36
11/17/2022,2023,0,,SAC,SAS,1467.032513,1445.390703,0.6682379980071778,0.33176200199282224,1476.242099,1436.181117,,,,,,,1487.505263,1448.117187,0.657121176,0.342878824,130,112,37,27,32
11/17/2022,2023,0,,POR,BRK,1432.874321,1504.986383,0.5400479970205122,0.4599520029794878,1427.536352,1510.324352,,,,,,,1474.364212,1500.304576,0.568942798,0.431057202,107,109,45,62,54
11/17/2022,2023,0,,LAC,DET,1485.641403,1351.787679,0.7935028054554029,0.20649719454459714,1488.089755,1349.339327,,,,,,,1551.819804,1328.718207,0.849118659,0.150881341,96,91,24,8,16
11/18/2022,2023,0,,WAS,MIA,1456.411746,1566.267296,0.4858205270912251,0.514179473,1460.601314,1562.077728,,,,,,,1440.556082,1251.948659,0.818391731,0.181608269,107,106,4,17,11
11/18/2022,2023,0,,CLE,CHO,1539.103911,1440.598152,0.758173368,0.24182663242174396,1543.435202,1436.266862,,,,,,,1553.413643,1411.905656,0.778671415,0.221328585,132,122,42,29,36
11/18/2022,2023,0,,PHI,MIL,1576.898839,1584.178136,0.6303557470535563,0.36964425294644365,1583.147561,1577.929415,,,,,,,1603.253245,1575.806149,0.643016327,0.356983673,110,102,83,14,49
11/18/2022,2023,0,,HOU,IND,1348.821019,1453.513965,0.49324671821883737,0.5067532817811626,1339.897839,1462.437145,,,,,,,1246.022901,1480.856395,0.285010583,0.714989417,91,99,6,12,9
11/18/2022,2023,0,,MEM,OKC,1587.070853,1425.026692,0.8188310042451487,0.18116899575485135,1590.369232,1421.728313,,,,,,,1581.026532,1417.282328,0.798107355,0.201892645,121,110,48,6,27
11/18/2022,2023,0,,CHI,ORL,1455.408504,1365.22865,0.7492776085025886,0.2507223914974114,1448.264571,1372.372583,,,,,,,1481.459729,1339.048351,0.779203398,0.220796602,107,108,17,11,14
11/18/2022,2023,0,,DAL,DEN,1564.282972,1551.550438,0.6567716968329371,0.3432283031670629,1577.379029,1538.45438,,,,,,,1611.500825,1384.205735,0.853075957,0.146924043,127,99,46,7,27
11/18/2022,2023,0,,NOP,BOS,1569.949294,1686.397246,0.47634716276706035,0.5236528372329396,1561.411826,1694.934714,,,,,,,1562.483334,1683.906597,0.430739501,0.569260499,109,117,90,27,59
11/18/2022,2023,0,,UTA,PHO,1569.27618,1603.719643,0.5932395304097299,0.4067604695902701,1572.400503,1600.595319,,,,,,,1549.461612,1568.899697,0.629951381,0.370048619,134,133,73,28,51
11/18/2022,2023,0,,GSW,NYK,1586.621598,1511.033968,0.7331695703078799,0.2668304296921201,1591.477555,1506.17801,,,,,,,1578.013175,1511.423012,0.690158506,0.309841494,111,101,69,51,60
11/18/2022,2023,0,,LAL,DET,1404.345291,1349.339327,0.7093617088863363,0.2906382911136637,1408.695934,1344.988685,,,,,,,1405.22213,1328.476259,0.754969318,0.245030682,128,121,7,1,4
11/19/2022,2023,0,,ATL,TOR,1550.871867,1555.132067,0.6343960011452137,0.36560399885478634,1554.15361,1551.850324,,,,,,,1560.238733,1552.296185,0.62942487,0.37057513,124,122,72,28,50
11/19/2022,2023,0,,IND,ORL,1462.437145,1372.372583,0.7491529107934632,0.25084708920653676,1464.197312,1370.612416,,,,,,,1486.363803,1258.959481,0.848922236,0.151077764,114,113,7,8,8
11/19/2022,2023,0,,PHI,MIN,1583.147561,1509.194151,0.7313251640451195,0.2686748359548805,1573.648533,1518.693179,,,,,,,1542.650042,1543.134636,0.54180915,0.45819085,109,112,68,42,55
11/19/2022,2023,0,,POR,UTA,1427.536352,1572.400503,0.43579177828347454,0.5642082217165254,1421.615208,1578.321646,,,,,,,1468.106476,1557.269906,0.54611686,0.45388314,113,118,56,64,60
11/19/2022,2023,0,,LAC,SAS,1488.089755,1436.181117,0.7056721381510757,0.29432786184892434,1497.280324,1426.990547,,,,,,,1546.533683,1386.269046,0.794619966,0.205380034,119,97,35,17,26
11/20/2022,2023,0,,PHO,NYK,1600.595319,1506.17801,0.7538321283554693,0.2461678716445307,1607.816138,1498.957192,,,,,,,1568.607013,1522.834921,0.674728598,0.325271402,116,95,69,28,49
11/20/2022,2023,0,,SAC,DET,1476.242099,1344.988685,0.7910393338748417,0.2089606661251583,1479.444148,1341.786635,,,,,,,1487.168814,1334.550444,0.785551087,0.214448913,137,129,17,8,13
11/20/2022,2023,0,,WAS,CHO,1460.601314,1436.266862,0.6716653011229866,0.3283346988770134,1464.378614,1432.489561,,,,,,,1451.560076,1434.906999,0.625754908,0.374245092,106,102,28,40,34
11/20/2022,2023,0,,HOU,GSW,1339.897839,1591.477555,0.29472127741738463,0.7052787225826154,1335.475292,1595.900102,,,,,,,1311.656009,1583.090005,0.250185875,0.749814125,120,127,25,9,17
11/20/2022,2023,0,,BRK,MEM,1510.324352,1590.369232,0.5286861903572678,0.4713138096427322,1521.120617,1579.572966,,,,,,,1535.121848,1494.791381,0.642755566,0.357244434,127,115,57,27,42
11/20/2022,2023,0,,CLE,MIA,1543.435202,1562.077728,0.6149887127470272,0.38501128725297284,1557.690487,1547.822443,,,,,,,1549.671983,1450.020523,0.735790885,0.264209115,113,87,50,32,41
11/20/2022,2023,0,,DAL,DEN,1577.379029,1538.45438,0.6899134203954486,0.31008657960455144,1571.104548,1544.728861,,,,,,,1620.186423,1405.865482,0.840362427,0.159637573,97,98,53,9,31
11/20/2022,2023,0,,LAL,SAS,1408.695934,1426.990547,0.6154628095742815,0.38453719042571854,1424.861543,1410.824938,,,,,,,1409.50871,1369.901446,0.713308376,0.286691624,123,92,12,4,8
